Zöldség-, főzelékfélék és készítményeik;vöröshagyma;1.2;0.1;8.2;39
Zöldség-, főzelékfélék és készítményeik;zeller;1.4;0.3;5.1;33
Zöldség-, főzelékfélék és készítményeik;zöldbab;2.6;0.3;6.9;43
Zöldség-, főzelékfélék és készítményeik;zöldbab konzerv;1.6;0.2;4.2;26
Zöldség-, főzelékfélék és készítményeik;zöldborsó;7.1;0.4;14.1;90
Zöldség-, főzelékfélék és készítményeik;zöldborsó konzerv;4.3;0.2;10.2;60
Zöldség-, főzelékfélék és készítményeik;zöldpaprika;1.2;0.3;3;20
Zöldség-, főzelékfélék és készítményeik;Újhagyma;2.2;0.3;6.2;36
Ételízesítők, egyéb nyersanyagok;cukormentes neskakaó;2;0.2;4.3;28
Ételízesítők, egyéb nyersanyagok;ecet 20%-os;0.4;0;0.6;4
Ételízesítők, egyéb nyersanyagok;ezer sziget salátaöntet;1.7;28.1;12.3;309
Ételízesítők, egyéb nyersanyagok;fűszerpaprika;13.1;4.1;63.1;344
Ételízesítők, egyéb nyersanyagok;gabonakolbász;4.5;30.8;25.7;401
Ételízesítők, egyéb nyersanyagok;gulyáskrém;2.2;7.8;0;80
Ételízesítők, egyéb nyersanyagok;halászlékocka;5.9;11.1;26.3;231
Ételízesítők, egyéb nyersanyagok;jogonéz;0.9;31;4.7;303
Ételízesítők, egyéb nyersanyagok;kakaópor;18.3;21.5;10.3;309
Ételízesítők, egyéb nyersanyagok;majonéz;1.3;93.4;0;852
Ételízesítők, egyéb nyersanyagok;marhahúsleves kocka;17.4;4.1;16.2;172
Ételízesítők, egyéb nyersanyagok;mustár;5.8;6.5;22.2;173
Ételízesítők, egyéb nyersanyagok;nescafe;11.1;0;8.1;77
Ételízesítők, egyéb nyersanyagok;neskakaó;11;4.1;79.3;401
Ételízesítők, egyéb nyersanyagok;pattogatott kukorica (olaj nélkül);11.9;4.1;77.8;397
Ételízesítők, egyéb nyersanyagok;pattogatott kukorica (olajjal);9.1;28.4;57.5;526
Ételízesítők, egyéb nyersanyagok;pótkávé;5.4;3.3;80.8;374
Ételízesítők, egyéb nyersanyagok;spagettikrém;3.5;13;23.2;224
Ételízesítők, egyéb nyersanyagok;teafű;26.1;5.2;0.8;123
Ételízesítők, egyéb nyersanyagok;tejszínpótló por;4.9;35.7;55.1;565
Ételízesítők, egyéb nyersanyagok;tormás majonéz;1.7;24.9;0;230
Ételízesítők, egyéb nyersanyagok;élesztő;17;1.2;0;80
Ételízesítők, egyéb nyersanyagok;ételízesítő;3.2;1;9.2;59
Üzletben kapható termékek (A);3Bit tejcsokoládéval bevont keksz szelet tejes töltelékkel 46 g;5.3;33.5;57;555
Üzletben kapható termékek (A);7001 jódozott párolt finom só 1 kg;0;0;0;0
Üzletben kapható termékek (A);7001 jódozott párolt finom só 200 g;0;0;0;0
Üzletben kapható termékek (A);ABY BIO csíráztatott zabpehely 250 g;15;6.9;37;313
Üzletben kapható termékek (A);ABY BIO szőlőmagliszt sütéshez, főzéshez 300 g;11.7;4;11.3;268
Üzletben kapható termékek (A);Abonett BIO gluténmentes kukoricás extrudált kenyér 100 g;8.9;3.8;64;347
Üzletben kapható termékek (A);Abonett BIO natúr extrudált kenyér 100 g;13;2.3;65;360
Üzletben kapható termékek (A);Abonett SlimUp Sandwich extrudált szelet sajtkrémes-mexikói töltelékkel 26 g;11;15;60;429
Üzletben kapható termékek (A);Abonett SlimUp Sandwich extrudált szelet sajtkrémes-zöldfűszeres töltelékkel 26 g;12;14;61;430
Üzletben kapható termékek (A);Abonett búzacsírás extrudált kenyér 100 g;12;2.9;64;358
Üzletben kapható termékek (A);Abonett gluténmentes extrudált kenyér 100 g;15;3.3;60;346
Üzletben kapható termékek (A);Abonett gluténmentes kukoricás extrudált kenyér 100 g;8.9;3.8;64;347
Üzletben kapható termékek (A);Abonett gluténmentes köleses extrudált kenyér 100 g;9.3;3.8;66;358
Üzletben kapható termékek (A);Abonett korpás extrudált kenyér 100 g;12;2.7;64;361
Üzletben kapható termékek (A);Abonett natúr extrudált kenyér 100 g;13;2.3;65;360
Üzletben kapható termékek (A);Abonett pizzás extrudált kenyér 100 g;12;2.6;65;356
Üzletben kapható termékek (A);Abonett rozsos extrudált kenyér 100 g;9.3;2.3;66;346
Üzletben kapható termékek (A);Abonett zabos extrudált kenyér 100 g;12;3.2;65;361
Üzletben kapható termékek (A);After Eight mentolízű étcsokoládé nyuszi 85 g;5.7;36;48.8;557
Üzletben kapható termékek (A);After Eight étcsokoládéval mártott mentolízű fondan lapocskák 300 g;2;12.9;73.6;424
Üzletben kapható termékek (A);Airwaves Black Mint mentol- és ánizsízű cukormentes rágógumi édesítőszerrel 14 g;0;0;59.4;143
Üzletben kapható termékek (A);Airwaves Cassis drazsé cukormentes rágógumi 14 g;0;0;62.9;151
Üzletben kapható termékek (A);Airwaves Cool Cassis mentol- és feketeribizli-ízű cukormentes rágógumi édesítőszerrel 46 db 64 g;0;0;62.6;150
Üzletben kapható termékek (A);Airwaves Drops Extra Strong mézzel töltött mentol-, eukaliptuszízű keménycukorka C-vitaminnal 33,5 g;0;0;94.4;375
Üzletben kapható termékek (A);Airwaves Drops Honey and Lemon mézzel töltött citrom-, mentol- és eukaliptuszízű keménycukorka 33,5 g;0;0;94.2;374
Üzletben kapható termékek (A);Airwaves Extreme drazsé cukormentes rágógumi 14 g;0;0;59.7;143
Üzletben kapható termékek (A);Airwaves Extreme mentol- és eukaliptuszízű cukormentes rágógumi 21 db 29 g;0;0;59.8;143
Üzletben kapható termékek (A);Airwaves Menthol and Eucalyptus drazsé cukormentes rágógumi 14 g;0;0;59.7;143
Üzletben kapható termékek (A);Airwaves mentol- és cseresznye cukormentes rágógumi édesítőszerrel 10 db 14 g;0;0;59.2;142
Üzletben kapható termékek (A);Airwaves mentol- és eukaliptuszízű cukormentes rágógumi édesítőszerrel 46 db 64 g;0;0;59.7;143
Üzletben kapható termékek (A);Alaska kakaós krémmel töltött kukoricarudacskák 18 g;6.2;32;57.1;541
Üzletben kapható termékek (A);Alaska mogyoró ízű krémmel töltött kukoricarudacskák 18 g;6.1;32.1;56.3;538
Üzletben kapható termékek (A);Alaska tejes krémmel töltött kukoricarudacskák 18 g;7;32.2;55.6;540
Üzletben kapható termékek (A);Albatross hámozott, felezett őszibarack cukrozott lében 700 g;0.4;0;14.6;62.3
Üzletben kapható termékek (A);Albert keksz 220 g;6.8;16;74;470
Üzletben kapható termékek (A);Alce Nero BIO bazsalikomos paradicsompüré paradicsomdarabkákkal 500 g;1.6;0.2;4.9;30
Üzletben kapható termékek (A);Alce Nero BIO limelé 250 ml;0.7;0.1;6.2;29
Üzletben kapható termékek (A);Alka Elephant chips-tallér szezámmagvakkal 80 g;7.1;8.5;77.9;421
Üzletben kapható termékek (A);Alka Elephant sós chips-tallér 80 g;6.9;8.1;79.5;423
Üzletben kapható termékek (A);Alpro Csokoládés kókuszital 1 l;0.4;1.1;7;41
Üzletben kapható termékek (A);Alpro Cuisine UHT kókusz főzőkrém 250 ml;1.2;8.8;2.3;100
Üzletben kapható termékek (A);Alpro Cuisine UHT rizs főzőkrém 250 ml;0.4;7.9;5.4;96
Üzletben kapható termékek (A);Alpro Karamellás szójadesszert 4 x 125 g;3.2;1.8;13.7;85
Üzletben kapható termékek (A);Alpro UHT kókuszos szójadesszert kalciummal és vitaminokkal dúsítva 4 x 125 g;2.4;2.2;12.2;80
Üzletben kapható termékek (A);Amix Exclusive Bar banán-csokoládé ízű protein szelet 85 g;26.9;15.7;44.5;426
Üzletben kapható termékek (A);Amix Exclusive Bar dupla holland csokoládé ízű protein szelet 85 g;28;16.8;42.5;433
Üzletben kapható termékek (A);Amix Exclusive Bar fehér csokoládé-kókusz ízű protein szelet 85 g;26.1;16;42.7;419
Üzletben kapható termékek (A);Amorella mogyorós praliné 9 db 108 g;6.3;34;55.5;556
Üzletben kapható termékek (A);Anthon Berg csokoládé marcipánnal és Madeira likőrben lévő szilvával töltve 8 db 220 g;7;22;55;466
Üzletben kapható termékek (A);Anthon Berg csokoládé marcipánnal és konyakban lévő sárgabarackkal töltve 8 db 220 g;7.1;24;51;463
Üzletben kapható termékek (A);Anthon Berg csokoládé marcipánnal és narancslikőrös málnával töltve 8 db 220 g;7.1;24;50;457
Üzletben kapható termékek (A);Anthon Berg csokoládé marcipánnal és pezsgőben lévő eperrel töltve 8 db 220 g;6.8;23;50;449
Üzletben kapható termékek (A);Anthon Berg csokoládé marcipánnal és rumban lévő cseresznyével töltve 8 db 220 g;7;23;49;443
Üzletben kapható termékek (A);Anthon Berg marcipános étcsokoládé áfonyás vodkával töltve 8 db 220 g;6.8;23;49;443
Üzletben kapható termékek (A);Antica Cantina búzatortilla 20 cm 8 db 320 g;8;7.5;51;310
Üzletben kapható termékek (A);Aranyfácán sűrített paradicsom 22-24% 150 g;4;0.8;16;87
Üzletben kapható termékek (A);Aranyfácán sűrített paradicsom 22-24% 70 g;4;0.8;16;87
Üzletben kapható termékek (A);Armorial szardínia olíva olajban 120 g;23;18;0;260
Üzletben kapható termékek (A);Armorial szardínia paradicsomszószban 120 g;21.9;11.9;2.2;203.5
Üzletben kapható termékek (A);Armorial szardínia pikáns olajban 120 g;23;18;0;254
Üzletben kapható termékek (A);Atlantik tonhal darabok pikáns, zöldséges mártásban 185 g;8.9;1.7;8.9;87
Üzletben kapható termékek (B);Bahlsen Hit keksz kókusz ízesítésű töltelékkel 220 g;5.7;26;63;510
Üzletben kapható termékek (B);Bahlsen Hit keksz mogyoró ízesítésű töltelékkel 220 g;5.9;25;63;506
Üzletben kapható termékek (B);Bahlsen Hit keksz vanília ízesítésű töltelékkel 220 g;5.8;25;64;507
Üzletben kapható termékek (B);Bahlsen Leibniz Minis ropogós keksz tejcsokoládéval 100 g;7.9;21;66;490
Üzletben kapható termékek (B);Bahlsen Leibniz vajas keksz 100 g;7.8;11;76;439
Üzletben kapható termékek (B);Bahlsen Zoo Original vajas keksz 100 g;8.7;11;74;438
Üzletben kapható termékek (B);Balaton Bumm kakaós tejmasszával mártott töltött ostyaszelet 40 g;8.1;25;57;490
Üzletben kapható termékek (B);Balaton Bumm kakaós tejmasszával mártott töltött ostyaszelet karamellel és búzapehellyel 42 g;4;21.5;67.4;482
Üzletben kapható termékek (B);Balaton Bumm karamellel bevont töltött ostyaszelet búzapelyhes fehér masszával mártva 42 g;5.6;22.3;65.1;485
Üzletben kapható termékek (B);Balaton Zebra kakaós ostya tejkrémmel töltve 37 g;7.8;35.5;52.6;563
Üzletben kapható termékek (B);Balaton kakaós bevonómasszával mártott, rum ízű krémmel töltött ostya 30 g;5.1;28.8;54.9;508
Üzletben kapható termékek (B);Balaton kakaós étbevonómasszával mártott, kakaós krémmel töltött ostya 30 g;5.2;28.1;56.5;508
Üzletben kapható termékek (B);Balaton kókuszos krémmel töltött kakaós ostya kakaós bevonómasszával mártva 28 g;6.3;27.2;57.3;507
Üzletben kapható termékek (B);Balaton Újhullám fehér csokoládéval mártott, kókuszos krémmel töltött ostya 33 g;6.8;35.6;53.5;564
Üzletben kapható termékek (B);Balaton Újhullám tejcsokoládéval mártott, kakaós krémmel töltött ostya 33 g;5.4;33;57.3;551
Üzletben kapható termékek (B);Balaton Újhullám tejcsokoládéval mártott, mogyorós krémmel töltött ostya 33 g;5.6;33.1;57.1;552
Üzletben kapható termékek (B);Balaton Újhullám étcsokoládéval mártott, kakaós krémmel töltött ostya 33 g;5.2;33.1;55.9;549
Üzletben kapható termékek (B);Barilla Arrabbiata paradicsommártás csípőspaprikával 400 g;1.4;3.1;5.2;58
Üzletben kapható termékek (B);Barilla Basalico bazsalikomos paradicsomszósz 400 g;1.6;2.7;6.8;61
Üzletben kapható termékek (B);Barilla Bavette szálas durum száraztészta 500 g;12.8;2;70.9;359
Üzletben kapható termékek (B);Barilla Bolognese paradicsomszósz marha- és sertéshússal 400 g;4.2;4.2;7.2;86
Üzletben kapható termékek (B);Barilla Bucatini szálas durum száraztészta 500 g;12.8;2;70.9;359
Üzletben kapható termékek (B);Barilla Collezione Fetuccine Toscane szálas durum száraztészta 500 g;12;2;71.7;359
Üzletben kapható termékek (B);Barilla Fusilli apró durum száraztészta 500 g;12.5;2;71.2;359
Üzletben kapható termékek (B);Barilla Integrale Pennette Rigate teljes kiőrlésű apró durum száraztészta 500 g;13;2.5;65.7;350
Üzletben kapható termékek (B);Barilla Integrale Spaghetti teljes kiőrlésű szálas durum száraztészta 500 g;13;2.5;65.7;350
Üzletben kapható termékek (B);Barilla Napoletana fűszeres paradicsommártás 400 g;1.4;4;6.3;69
Üzletben kapható termékek (B);Barilla Napoletana paradicsomszósz zöldfűszerekkel 200 g;1.4;4;6.3;69
Üzletben kapható termékek (B);Barilla Penne Rigate apró durum száraztészta 500 g;12.5;2;71.2;359
Üzletben kapható termékek (B);Barilla Pesto Rosso piros pesto szósz paradicsommal, bazsalikomal és modenai balzsamecettel 200 g;3.8;29.5;10.7;328
Üzletben kapható termékek (B);Barilla Pipette Rigate apró durum száraztészta 500 g;12.5;2;71.2;359
Üzletben kapható termékek (B);Barilla Spaghetti szálas durum száraztészta 500 g;12.8;2;70.9;359
Üzletben kapható termékek (B);Barilla Spaghettini szálas durum száraztészta 500 g;12.8;2;70.9;359
Üzletben kapható termékek (B);Barilla Tonno paradicsomszósz tonhaldarabokkal, olívaolajjal 400 g;3.6;5;7.5;94
Üzletben kapható termékek (B);Barilla bazsalikomos paradicsomszósz 200 g;1.6;2.7;6.8;61
Üzletben kapható termékek (B);Barilla genovai pesto szósz bazsalikommal 190 g;5;52;5.5;514
Üzletben kapható termékek (B);Beach Flower Back Mit darált, pörkölt mogyoró 200 g;16;61;4.8;657
Üzletben kapható termékek (B);Beaufor finomra őrölt, csípős dijoni mustár 200 g;7.8;12;2.6;160
Üzletben kapható termékek (B);Belgian Fancy Truffes Original Fantasy Truffles belga trüffel 200 g;4.2;48.3;38.7;618
Üzletben kapható termékek (B);Belgian Hearts belga csokoládé praliné 65 g;3.4;32.9;55.7;538
Üzletben kapható termékek (B);Belgian Seashells belga csokoládé praliné 250 g;3;33.2;55.5;539
Üzletben kapható termékek (B);Belgian Seashells belga csokoládé praliné 65 g;3.3;32.9;55.9;539
Üzletben kapható termékek (B);Belgian táblás tejcsokoládé 100 g;5.8;29.7;58.2;530
Üzletben kapható termékek (B);Belgian táblás tejcsokoládé ropogós keksszel 100 g;5.8;28;59.8;521
Üzletben kapható termékek (B);Belgian táblás tejcsokoládé ropogós mogyoróval 100 g;5.7;28.9;59.2;526
Üzletben kapható termékek (B);Belgian táblás étcsokoládé 72% 100 g;9.1;39.7;29.5;541
Üzletben kapható termékek (B);Belvita JóReggelt! Softy Original gabonás keksz 5 db 250 g;5.9;12;63;385
Üzletben kapható termékek (B);Belvita JóReggelt! Softy gabonás keksz csokoládédarabkákkal 50 g;5.7;15;61;405
Üzletben kapható termékek (B);Belvita JóReggelt! Softy gabonás keksz csokoládédarabokkal 5 db 250 g;5.5;15;62;409
Üzletben kapható termékek (B);Benei Parány kakaós ét bevonómasszával mártott, kakaós krémmel töltött ostya 200 g;5.1;30.8;50.8;501
Üzletben kapható termékek (B);Benei Parány kakaós ét bevonómasszával mártott, kakaós krémmel töltött ostya 350 g;5.1;30.8;50.8;501
Üzletben kapható termékek (B);Benei citrom ízű krémmel töltött ostya 200 g;4.9;26.8;50.8;466
Üzletben kapható termékek (B);Benei citrom ízű krémmel töltött ostya 250 g;4.9;26.8;50.8;466
Üzletben kapható termékek (B);Benei diós krémmel töltött ostya 250 g;5.2;25.2;45.4;450
Üzletben kapható termékek (B);Benei kakaós krémmel töltött ostya 200 g;5.9;28.7;55.5;511
Üzletben kapható termékek (B);Benei kakaós krémmel töltött ostya 250 g;5.9;28.7;55.5;511
Üzletben kapható termékek (B);Benei vegyes teasütemény 600 g;6;32.5;43.4;490
Üzletben kapható termékek (B);Bertolli Pesto Rosso bazsalikommal ízesített paradicsomos tésztaszósz 185 g;6.6;36;8.4;394
Üzletben kapható termékek (B);Bertolli Pesto Verde olasz pesto szósz bazsalikommal és olasz sajtokkal 185 g;6.5;33;10;366
Üzletben kapható termékek (B);Bio King BIO bogyós müzli 375 g;9;4;64.8;349
Üzletben kapható termékek (B);Bio King BIO csokis-mogyorós ropogós müzli 375 g;8.4;26.9;48.5;483
Üzletben kapható termékek (B);Bio King BIO pirított ropogós müzli 375 g;7.4;16.9;58.9;434
Üzletben kapható termékek (B);Bio Zentrale BIO Hagymás zsír 150 g;1.6;82.6;9.5;792
Üzletben kapható termékek (B);Bio Zentrale BIO citromlé 100% 250 ml;0.4;0.1;6.5;28
Üzletben kapható termékek (B);Bio Zentrale BIO földimogyoróvaj 250 g;28;46.9;9.7;597
Üzletben kapható termékek (B);Bio Zentrale BIO mediterrán kenyér pástétom 125 g;6.1;27.3;6.7;302
Üzletben kapható termékek (B);Bio Zentrale BIO medvehagymás pástétom 125 g;7.2;35.7;2.6;366
Üzletben kapható termékek (B);Bio Zentrale BIO penne rigate teljes kiőrlésű durumbúza tészta 500 g;12;2.2;68;356
Üzletben kapható termékek (B);Bio Zentrale BIO spagetti teljes kiőrlésű durumbúza tészta 500 g;12;2.2;68;356
Üzletben kapható termékek (B);Bio Zentrale BIO spirelli teljes kiőrlésű durumbúza tészta 500 g;12;2.2;68;356
Üzletben kapható termékek (B);Bio Zentrale BIO sós rizswaffel 100 g;7.7;3.6;79.6;389
Üzletben kapható termékek (B);Bio Zentrale BIO sótlan rizswaffel 100 g;7.7;3.6;79.8;390
Üzletben kapható termékek (B);Bio Zentrale BIO taboulé 200 g;12;2.1;58;321
Üzletben kapható termékek (B);BioSaurus BIO ketchupos ízesítésű extrudált kukoricás snack 50 g;7.3;20.6;62;469
Üzletben kapható termékek (B);BioSaurus BIO sajtos ízű extrudált kukoricás snack 50 g;7.8;20.6;59.3;461
Üzletben kapható termékek (B);BioSaurus BIO tengeri só ízesítésű extrudált kukoricás snack 50 g;6.5;20.6;58.4;450
Üzletben kapható termékek (B);Biopont BIO agave szirup 300 g;0.1;0.1;75;300
Üzletben kapható termékek (B);Biopont BIO apró zabpehely 300 g;13;7;59;368
Üzletben kapható termékek (B);Biopont BIO barna rizs 500 g;7.8;2.2;74;352
Üzletben kapható termékek (B);Biopont BIO buláta natúr extrudált csíráztatott búza 100 g;13;0.5;63.9;332
Üzletben kapható termékek (B);Biopont BIO búzafinomliszt 1 kg;12;1.4;67;335
Üzletben kapható termékek (B);Biopont BIO fahéjas kölesgolyó 60 g;8.7;16.4;64.1;404
Üzletben kapható termékek (B);Biopont BIO gluténmentes extrudált kakaós kölesgolyó 60 g;9.5;12.7;68.4;435
Üzletben kapható termékek (B);Biopont BIO gluténmentes extrudált kölesgolyó barbecue fűszerkeverékkel 75 g;9.4;18;55;435
Üzletben kapható termékek (B);Biopont BIO gluténmentes extrudált kölesgolyó magyaros ízesítésű fűszerkeverékkel 75 g;8.5;20.7;65.9;490
Üzletben kapható termékek (B);Biopont BIO gluténmentes rizsgolyó spenóttal és póréhagymával 60 g;7;16.4;56.3;419
Üzletben kapható termékek (B);Biopont BIO gluténmentes sóspálcika (dekor-sós) 45 g;2;8.6;71;371
Üzletben kapható termékek (B);Biopont BIO gluténmentes sóspálcika 45 g;2.1;8.7;72;378
Üzletben kapható termékek (B);Biopont BIO gluténmentes, enyhén sózott kölesgolyó 100 g;12.1;3.4;75.8;389
Üzletben kapható termékek (B);Biopont BIO hidegen sajtolt napraforgó étolaj 1 l;0;100;0;900
Üzletben kapható termékek (B);Biopont BIO karobpor 200 g;4.6;0.5;44;286
Üzletben kapható termékek (B);Biopont BIO koffeinmentes gabona kávé cikóriával 100 g;3.9;0.1;72;339
Üzletben kapható termékek (B);Biopont BIO kölesgolyó sajtos-hagymás fűszerezéssel 75 g;9.7;18;52;425
Üzletben kapható termékek (B);Biopont BIO lenmag 250 g;24.4;30.9;0;453
Üzletben kapható termékek (B);Biopont BIO natúr extrudált tönkölybúza 100 g;15.8;2.6;72.1;375
Üzletben kapható termékek (B);Biopont BIO rizsszirup 300 g;1.1;0.4;96;392
Üzletben kapható termékek (B);Biopont BIO szárított szezámmag 200 g;18;50;10.2;588
Üzletben kapható termékek (B);Biopont BIO tejcsokoládés kölesgolyó 80 g;11;19;58;454
Üzletben kapható termékek (B);Biopont BIO teljes kiőrlésű búzaliszt 1000 g;13;2.4;65;343
Üzletben kapható termékek (B);Biopont BIO teljes kiőrlésű rozsliszt 1 kg;11;1.6;65;333
Üzletben kapható termékek (B);Biopont BIO teljes kiőrlésű tönkölybúzaliszt 1000 g;13;2.3;56;312
Üzletben kapható termékek (B);Biopont BIO tönkölybúza sóspálcika 45 g;14;8.3;73;429
Üzletben kapható termékek (B);Biopont BIO zabkorpa 250 g;9.5;4;58;362
Üzletben kapható termékek (B);Biopont BIO zabpehely 300 g;13;7;59;368
Üzletben kapható termékek (B);Biopont BIO zsírszegény kakaópor 200 g;25.2;11;13.7;258
Üzletben kapható termékek (B);Biopont Bio 24h BIO napraforgómagos mézes szelet 40 g;18.1;39.2;24.9;535
Üzletben kapható termékek (B);Biopont Bio Power BIO gluténmentes enyhén sós extrudált kukorica 70 g;8.1;15.8;60;425
Üzletben kapható termékek (B);Biopont Bio Power BIO gluténmentes extrudált kukorica valódi eperporral 70 g;6;16.9;64;439
Üzletben kapható termékek (B);Biopont Ciráta gluténmentes BIO földimogyorós extrudált cirokgolyó 75 g;11.7;17.3;54.8;439
Üzletben kapható termékek (B);Blue Dragon enyhén csípős Hoisin wok szósz szójaszósszal, fokhagymával, fűszerekkel 120 g;1.3;1.4;30;139
Üzletben kapható termékek (B);Blue Dragon enyhén csípős Teriyaki wok szójaszósz, mirin ízű édes szósz rizsborral 120 g;1.3;0.2;22.4;97
Üzletben kapható termékek (B);Blue Dragon rizsecet 150 ml;0.2;0.1;0.9;18
Üzletben kapható termékek (B);Blue Dragon rizspalacsinta 134 g;5.8;0.5;77.4;337
Üzletben kapható termékek (B);Blue Dragon sushi csomag 315 g;46.1;0;7;349
Üzletben kapható termékek (B);Blue Dragon sushi rizs 500 g;6.8;0.9;78;347
Üzletben kapható termékek (B);Blue Dragon szárított algalapok 11 g;46.1;0.1;41;350
Üzletben kapható termékek (B);Blue Dragon wasabi paszta 45 g;3.8;9.2;39.2;260
Üzletben kapható termékek (B);Blue Dragon Édes and Savanyú enyhén csípős wok szósz paradicsompürével és ananászlével 120 g;0.1;0;38.4;154
Üzletben kapható termékek (B);Boci Aero tejcsokoládé nyuszi levegőbuborékos töltelékkel töltött tejcsokoládé golyókkal 100 g;5.6;31;58.6;540
Üzletben kapható termékek (B);Boci Aero tejcsokoládé tojás levegőbuborékos töltelékkel töltött tejcsokoládé golyókkal 100 g;5.6;31;58.6;540
Üzletben kapható termékek (B);Boci Banánhajó 85 g;4.9;31.9;53.6;527
Üzletben kapható termékek (B);Boci Epertorta 90 g;3.9;33;59.6;553
Üzletben kapható termékek (B);Boci Kókuszkocka 90 g;5.2;33.4;54.4;546
Üzletben kapható termékek (B);Boci Rigó Jancsi 90 g;6;31.5;49.5;511
Üzletben kapható termékek (B);Boci Sztracsatella fehér csokoládé étcsokoládé darabokkal és ropogós búzapehellyel 90 g;4.9;29.9;62.2;541
Üzletben kapható termékek (B);Boci Tarka 90 g;3.9;32.2;60;548
Üzletben kapható termékek (B);Boci Tiramisu 85 g;4.9;31.1;53.7;521
Üzletben kapható termékek (B);Boci Túrógombóc 90 g;4.9;31.9;53.5;527
Üzletben kapható termékek (B);Boci fehér csokoládé 90 g;4.5;30.9;62.8;547
Üzletben kapható termékek (B);Boci joghurtízű krémmel töltött tejcsokoládé ropogós búzapehellyel 85 g;4.2;31.9;60.1;547
Üzletben kapható termékek (B);Boci kókuszízű krémmel töltött fehér csokoládé ostyadarabokkal 90 g;3.9;33.4;60.8;560
Üzletben kapható termékek (B);Boci meggyes-kekszes tejcsokoládé 90 g;5;26.9;62.4;517
Üzletben kapható termékek (B);Boci sárgabarackos-kekszes tejcsokoládé 90 g;5.1;26.7;62;513
Üzletben kapható termékek (B);Boci sárgabarackos-kekszes étcsokoládé 90 g;6.3;25.5;53;477
Üzletben kapható termékek (B);Boci tejcsokoládé 90 g;7.4;32.6;54.8;545
Üzletben kapható termékek (B);Boci tejcsokoládé figura 18,5 g;5.4;31.2;59.6;544
Üzletben kapható termékek (B);Boci tejcsokoládé nyuszi 18,5 g;5.4;31.2;59.6;544
Üzletben kapható termékek (B);Boci tejcsokoládé nyuszi 40 g;5.4;31.1;58.8;540
Üzletben kapható termékek (B);Boci tejcsokoládé nyuszi 45 g;5.4;31.2;59.6;544
Üzletben kapható termékek (B);Boci tejcsokoládé nyuszi 70 g;5.4;31.2;59.6;544
Üzletben kapható termékek (B);Boci tejcsokoládé tojás 15 g;5.4;31.1;58.8;540
Üzletben kapható termékek (B);Boci tejcsokoládé tojás 40 g;5.4;31.1;58.8;540
Üzletben kapható termékek (B);Boci tejeskávé ízű krémmel töltött tejcsokoládé 90 g;5.4;31.6;54.9;528
Üzletben kapható termékek (B);Boci étcsokoládé 90 g;6.2;27.8;50.7;487
Üzletben kapható termékek (B);Bogutti BisCiok ropogós keksz csokoládéval 150 g;6;27;58;491
Üzletben kapható termékek (B);Bona Vita Bran Flakes gabonapehely 450 g;12;2.5;66;363
Üzletben kapható termékek (B);Bona Vita Choco Balls kakaó ízű gabonagolyó 375 g;7.7;2.3;82;398
Üzletben kapható termékek (B);Bona Vita Choco Shells cereáliás, kakaós kagylócskák 375 g;8.5;2.3;79;381
Üzletben kapható termékek (B);Bona Vita Cinnamon Magic fahéjas gabona négyzetek 375 g;7.6;15;65;441
Üzletben kapható termékek (B);Bona Vita Duo Balls gabonafélék keverékéből készült kakaós és fehér csokoládé ízű gabonagolyó 350 g;7.2;4;83;404
Üzletben kapható termékek (B);Bona Vita Good Porridge csokoládés zabkása 4 x 65 g;9.2;9;70;410
Üzletben kapható termékek (B);Bona Vita Good Porridge zabkása erdei gyümölccsel 4 x 65 g;7.9;7.9;67;383
Üzletben kapható termékek (B);Bona Vita Honey Rings mézes gabonakarikák 375 g;6.3;2.3;81;373
Üzletben kapható termékek (B);Bona Vita csokis ropogós müzli fehér csokoládéval és eperrel 700 g;7.4;17;67;462
Üzletben kapható termékek (B);Bona Vita kukoricapehely 375 g;7.9;1.2;85;386
Üzletben kapható termékek (B);Bona Vita ropogós csokis müzli 750 g;7.4;18;66;466
Üzletben kapható termékek (B);Bona Vita ropogós müzli 3 féle csokoládéval 700 g;7.1;19;66;474
Üzletben kapható termékek (B);Bona Vita ropogós müzli eperrel 750 g;7.5;16;68;457
Üzletben kapható termékek (B);Bona Vita ropogós sült müzli gyümölccsel 375 g;7;16;69.2;438
Üzletben kapható termékek (B);Bonbonetti Arany Kakaó holland kakaópor 125 g;20;21;11;377
Üzletben kapható termékek (B);Bonbonetti Arany Kakaó zsírszegény kakaópor 125 g;22;11;13;314
Üzletben kapható termékek (B);Bonbonetti Cherry Queen étcsokoládés konyakmeggy 192 g;2.5;15.9;62.1;436
Üzletben kapható termékek (B);Bonbonetti Moments mogyorós tejcsokoládé desszert 121 g;6.5;33.8;55.5;557
Üzletben kapható termékek (B);Bonbonetti crispys mogyorókrémmel töltött tejcsokoládés praliné 113 g;6;33.6;57;558
Üzletben kapható termékek (B);Bonbonetti dunakavics 70 g;12;21.7;54.6;463
Üzletben kapható termékek (B);Bonbonetti francia drazsé 70 g;2;12;81.7;448
Üzletben kapható termékek (B);Bonduelle Bon Menu Barbeque vörösbab barbeque mártásban 430 g;5.2;0.7;13;90
Üzletben kapható termékek (B);Bonduelle Bon Menu Chili vörösbab csípős mexikói mártásban 430 g;4.7;2.9;12.1;106
